-122.031054332812403 -121.949272886489098 -121.700689532289829 -121.615129378538668 -121.386164617736995 -121.307761531219711 -121.129595088946189 -121.062757813826849 -121.051082639402750 -120.976964998490701
-122.031068774358644 -121.986778314325591 -121.858607816642774 -121.808193233239606 -121.659815339583133 -121.594452786188768 -121.475502745322984 -121.433372294363849 -121.397906547543343 -121.360959052189742
-122.031068779129782 -121.998529972666674 -121.919750895026965 -121.876221543468844 -121.794028060166539 -121.728165996166425 -121.651918202680065 -121.637025739764582 -121.577095367820078 -121.557334470650858
-122.031068781120652 -122.002547418660711 -121.941240869614958 -121.903878152610289 -121.841927301889498 -121.786115879843464 -121.738557707391124 -121.715555902435824 -121.673521642582145 -121.644148537118241
-122.031068781812536 -122.005000699315602 -121.956355963960107 -121.921964810426516 -121.878555961173490 -121.828037820708886 -121.791042572462061 -121.778235274841364 -121.730350351430772 -121.714391498186700
-122.031068782195973 -122.006049483194303 -121.963061281507507 -121.933122839435796 -121.895308804549870 -121.853962768381493 -121.814446527718360 -121.807740598328479 -121.765528427997779 -121.757331398737634
-122.031068782514552 -122.006649211780982 -121.967378564880747 -121.940464061759670 -121.906616607281919 -121.872773111615757 -121.835498742665209 -121.828546335830453 -121.798639103970487 -121.788759968417438
-122.031068782936131 -122.007093139702192 -121.970790203235026 -121.944270969086219 -121.915821534877438 -121.882554550894483 -121.847666985050566 -121.845716126566231 -121.811670823616424 -121.806212257624878
-122.031068783193376 -122.007249618656445 -121.972038477354786 -121.946432967338851 -121.919174054728643 -121.888611786341173 -121.854833144852591 -121.851959233623177 -121.821996414817946 -121.816649733628282
-122.031068783810383 -122.007505526917257 -121.974195043498199 -121.948713397227138 -121.925167408493095 -121.894857081323124 -121.863900220351297 -121.863165415827865 -121.830808102696295 -121.828097324945176
-122.031068784175247 -122.007624290992354 -121.975236489307903 -121.949907925232907 -121.928115614474024 -121.898123524465333 -121.869532716037568 -121.868565539152712 -121.836661613588063 -121.834324647844980
-122.031068785001281 -122.007771612840472 -121.976573014748752 -121.951489231857110 -121.932008574089537 -121.902216500048297 -121.876418677224223 -121.873791921577180 -121.842380734835984 -121.841521899407979
-122.031068785710616 -122.007863137224604 -121.977434476953150 -121.952689884504281 -121.934553470956800 -121.905745498464384 -121.881371905546089 -121.878256847110805 -121.848443689808803 -121.847372063199757
-122.031068786313369 -122.007927062821523 -121.978041405350140 -121.953813321973698 -121.936325966971779 -121.909141783826982 -121.884747804257032 -121.880903787163859 -121.854633075855588 -121.852134328156026
-122.031068787532803 -122.008025118691592 -121.978989763085409 -121.954872639110590 -121.939103172330803 -121.912012488102292 -121.890064865515598 -121.884957683694438 -121.859929613851207 -121.856253011401549
-122.031068788943358 -122.008099855046979 -121.979736481223227 -121.955797707473678 -121.941338439348002 -121.914649735827837 -121.894407712534147 -121.888179686265801 -121.864874029199129 -121.860079544234665
