0.999215491760321 0.000000000000000 0.039597383617680
0.483550436255482 0.000000000000000 0.850987603137369
0.241128040632686 0.000000000000000 0.919195583265594
0.120520998226543 0.000000000000000 0.931131359871023
0.060257061142117 0.000000000000000 0.933545932079562
0.030128265881539 0.000000000000000 0.934065519504536
0.015064189961126 0.000000000000000 0.934181205103792
0.007532264484543 0.000000000000000 0.934207523408096
0.003766476734823 0.000000000000000 0.934213600246212
0.001883927914044 0.000000000000000 0.934215018641864
0.000943343109947 0.000000000000000 0.934215352448953
0.000474429867605 0.000000000000000 0.934215431517576
0.000242731560027 0.000000000000000 0.934215450341438
0.000132399032680 0.000000000000000 0.934215454828700
0.000088266021751 0.000000000000000 0.934215455846523
0.000088266021747 0.000000000000000 0.934215455846523
0.000132399032670 0.000000000000000 0.934215454828700
0.000242731560019 0.000000000000000 0.934215450341438
0.000474429867597 0.000000000000000 0.934215431517574
0.000943343109926 0.000000000000000 0.934215352448949
0.001883927914030 0.000000000000000 0.934215018641862
0.003766476734807 0.000000000000000 0.934213600246212
0.007532264484537 0.000000000000000 0.934207523408094
0.015064189961122 0.000000000000000 0.934181205103790
0.030128265881539 0.000000000000000 0.934065519504536
0.060257061142118 0.000000000000000 0.933545932079563
0.120520998226546 0.000000000000000 0.931131359871024
0.241128040632683 0.000000000000000 0.919195583265594
0.483550436255478 0.000000000000000 0.850987603137372
0.999215491760320 0.000000000000000 0.039597383617680
