-55.889580474866236 -55.884873535850438 -54.729226324518791
-55.889580475069046 -55.889434731792754 -55.061836579912999
-55.889580475069160 -55.889575894622944 -55.180548863454796
-55.889580475069351 -55.889580326570893 -55.238518140553353
-55.889580475069465 -55.889580388456473 -55.248945881232885
-55.889580475070211 -55.889580411467676 -55.258104863484469
-55.889580475071611 -55.889580417150341 -55.261351348040535
-55.889580475073636 -55.889580423331296 -55.269912578836774
-55.889580475088771 -55.889580426107393 -55.278389846325922
-55.889580475101099 -55.889580426443722 -55.281047438482162
-55.889580475102584 -55.889580426498448 -55.282289042851524
-55.889580475104708 -55.889580426596623 -55.285162691168999
-55.889580475107635 -55.889580426620270 -55.285671034779980
-55.889580475110286 -55.889580426665738 -55.286984904872682
-55.889580475112162 -55.889580426722745 -55.293466122305915
-55.889580475113128 -55.889580426729786 -55.295239166650845
-55.889580475113789 -55.889580426731307 -55.295399701294059
-55.889580475143212 -55.889580426764560 -55.297147777725343
-55.889580475143504 -55.889580426765306 -55.298691478379951
-55.889580475144122 -55.889580426765932 -55.299022254496521
-55.889580475144228 -55.889580426766280 -55.298989617139206
-55.889580475144413 -55.889580426766521 -55.298979606241794
-55.889580475144591 -55.889580426766656 -55.299302104758233
-55.889580475145571 -55.889580426767878 -55.300821646236365
-55.889580475146573 -55.889580426768759 -55.300781373971304
-55.889580475146907 -55.889580426769207 -55.300819846623519
-55.889580475147888 -55.889580426770038 -55.300233944179858
-55.889580475148556 -55.889580426768674 -55.299685043935739
-55.889580475149899 -55.889580426772213 -55.299033233329254
-55.889580475152911 -55.889580426739144 -55.299209469251487
-55.889580475159413 -55.889580426781464 -55.300272224780890
-55.889580475159988 -55.889580426782388 -55.300028921120109
-55.889580475161729 -55.889580426784065 -55.299142931586672
-55.889580475161992 -55.889580426784221 -55.298339999369745
-55.889580475161942 -55.889580426784327 -55.297297325332856
-55.889580475162276 -55.889580426784491 -55.296080167327297
-55.889580475162767 -55.889580426785010 -55.294689968589772
-55.889580475163534 -55.889580426785429 -55.293093208236129
-55.889580475165566 -55.889580426786452 -55.291171339187230
-55.889580475174157 -55.889580426793195 -55.289003552027218
-55.889580475174249 -55.889580426788015 -55.286516838014684
-55.889580475174881 -55.889580426775133 -55.283674067693816
-55.889580475175180 -55.889580426740409 -55.280368199586505
-55.889580475175350 -55.889580425229660 -55.266954950552567
-55.889580475175322 -55.889580422212553 -55.260415332580727
-55.889580475175265 -55.889580285232526 -55.232935591513659
-55.889580475175237 -55.889575886227760 -55.180128943961385
-55.889580475175244 -55.889434728997919 -55.061979008978767
-55.889580475175293 -55.884872941514296 -54.729200696532381
-55.889580475175293 -55.884872941513997 -54.729200696532480
-55.889580475175244 -55.889434728997621 -55.061978993929756
-55.889580475175329 -55.889575886227817 -55.180133529024040
-55.889580475175286 -55.889580285232661 -55.232935679554558
-55.889580475175350 -55.889580422210422 -55.260422672607682
-55.889580475175464 -55.889580425229731 -55.266958455754242
-55.889580475175343 -55.889580426740388 -55.280391602868079
-55.889580475175372 -55.889580426775787 -55.283691057283534
-55.889580475175329 -55.889580426789280 -55.286522379995553
-55.889580475175329 -55.889580426794758 -55.289006706091349
-55.889580475175300 -55.889580426796549 -55.291173864712007
-55.889580475175272 -55.889580426797536 -55.293095961965463
-55.889580475175315 -55.889580426797671 -55.294705331943810
-55.889580475175308 -55.889580426797913 -55.296112618571705
-55.889580475175350 -55.889580426798133 -55.297415788570476
-55.889580475175393 -55.889580426798048 -55.298579126366121
-55.889580475175315 -55.889580426798013 -55.299681037905557
-55.889580475175343 -55.889580426798155 -55.300628486383687
-55.889580475175379 -55.889580426797956 -55.301393224318232
-55.889580475175379 -55.889580426798005 -55.302158963031054
-55.889580475175379 -55.889580426798332 -55.302924599542813
-55.889580475175364 -55.889580426797920 -55.303563950110330
-55.889580475175308 -55.889580426798304 -55.304081003160320
-55.889580475175322 -55.889580426798155 -55.304424517100578
-55.889580475175350 -55.889580426798034 -55.304653348632165
-55.889580475175443 -55.889580426798304 -55.304713348277964
-55.889580475175407 -55.889580426797977 -55.304727426677950
-55.889580475175471 -55.889580426798439 -55.304634055268885
-55.889580475175499 -55.889580426798233 -55.304405069409853
-55.889580475175563 -55.889580426798609 -55.304025722087296
-55.889580475175549 -55.889580426798346 -55.303508323186605
-55.889580475175450 -55.889580426798055 -55.302873776144750
-55.889580475175357 -55.889580426798133 -55.302130774059030
-55.889580475175421 -55.889580426798403 -55.301280537460165
-55.889580475175372 -55.889580426798169 -55.300323270651745
-55.889580475175350 -55.889580426798027 -55.296380985276997
-55.889580475175336 -55.889580426797870 -55.294830816092151
-55.889580475175308 -55.889580426797330 -55.293160493532021
-55.889580475175315 -55.889580426796613 -55.291213591488024
-55.889580475175315 -55.889580426794780 -55.289058133782852
-55.889580475175343 -55.889580426789749 -55.286599446538148
-55.889580475175343 -55.889580426776561 -55.283749938913118
-55.889580475175336 -55.889580426741517 -55.280412638616994
-55.889580475175407 -55.889580425230392 -55.266957850316118
-55.889580475175372 -55.889580422212859 -55.260415742266105
-55.889580475175407 -55.889580285232668 -55.232935470251775
-55.889580475175428 -55.889575886227995 -55.180128961626707
-55.889580475175443 -55.889434728994488 -55.061843826349183
-55.889580475175435 -55.884872941514246 -54.729200696532565
