-63.301189068628062 -63.036160654624652 -62.059984892299376
-63.301189068788538 -63.162914656717582 -62.642191808888533
-63.301189071555143 -63.209005622450924 -62.886322549375478
-63.301189076526434 -63.226484415240257 -62.996000034707912
-63.301189082721010 -63.231895966058261 -63.037493216741503
-63.301189086248719 -63.233636642467481 -63.052491723637566
-63.301189088874381 -63.234631046590017 -63.061674490661638
-63.301189091678744 -63.235401394508585 -63.069128399563461
-63.301189095114211 -63.236161060451145 -63.076836391813281
-63.301189098521910 -63.236710697865092 -63.082711717523928
-63.301189101881697 -63.237148059590105 -63.087569163543179
-63.301189106401239 -63.237602772176437 -63.092972917826458
-63.301189111891730 -63.237964538798828 -63.097570345466572
-63.301189115134186 -63.238143641978041 -63.099994362997670
-63.301189119045226 -63.238330321394976 -63.102696195641066
-63.301189124512774 -63.238514270224975 -63.105489326768264
-63.301189127218471 -63.238598204634656 -63.106862817324306
-63.301189132604826 -63.238724987608897 -63.109034825938160
-63.301189135279664 -63.238784313069758 -63.110164001060227
-63.301189139249026 -63.238840468479694 -63.111252158595086
-63.301189142455407 -63.238885938843936 -63.112221064106194
-63.301189144942860 -63.238911914055691 -63.112801141075671
-63.301189147968749 -63.238940234700856 -63.113471533746853
-63.301189149780278 -63.238954904614090 -63.113849641090745
-63.301189150953242 -63.238963306290422 -63.114077885283301
-63.301189152731197 -63.052046350475585 -62.924663848960400
-63.301189153488906 -63.238976292013255 -63.114447940532081
-63.301189154233526 -63.238979013666125 -63.114528685397410
-63.301189154618115 -63.238980317496853 -63.114568729160020
-63.301189154881534 -63.238980921676436 -63.114583554120749
-63.301189155019230 -63.238981171285552 -63.114584141139439
-63.301189155126394 -63.238981102225679 -63.114565668413377
-63.301189155216342 -63.238980766587680 -63.052205248539572
-63.301189155292946 -63.238980109017653 -63.114469639988876
-63.301189155322156 -63.238979155079292 -63.114392929096802
-63.301189155336417 -63.238976204214275 -63.114190953293921
-63.301189155341987 -63.238972409313668 -63.113953072271343
-63.301189155347906 -63.238968083182264 -63.113697914905195
-63.301189155348709 -63.238959462210417 -63.113242182448694
-63.301189155351082 -63.238916001344791 -63.111478425386650
-63.301189155359417 -63.238790864432808 -63.107702354810122
-63.301189155374075 -63.238667561301476 -63.104735894378891
-63.301189155416111 -63.238474588778367 -63.100777475211096
-63.301189155420154 -63.238168223602287 -63.095430630845556
-63.301189155420168 -63.235755096844187 -63.066404485027448
-63.301189155420232 -63.228360553828523 -63.006208150970316
-63.301189155420190 -63.209468192967933 -62.887934717991200
-63.301189155420232 -63.163117691825278 -62.642683322485397
-63.301189155420282 -63.036217215419377 -62.060054389197809
-63.301189155420275 -63.036217215419200 -62.060054389197745
-63.301189155420225 -63.163117691825335 -62.642683322120405
-63.301189155420197 -63.209468192967677 -62.887934718235620
-63.301189155420211 -63.228360553828445 -63.006208150949213
-63.301189155420168 -63.235755096844301 -63.066404484336665
-63.301189155420133 -63.238168223602031 -63.095430630820289
-63.301189155420097 -63.238474588784065 -63.100777474902273
-63.301189155420154 -63.238667561371777 -63.104735894290144
-63.301189155420161 -63.238790864521143 -63.107702355088009
-63.301189155420118 -63.238916001447699 -63.111478425737666
-63.301189155420069 -63.238959462373501 -63.113242185471798
-63.301189155420104 -63.238968083504048 -63.113697922039037
-63.301189155420083 -63.238972410307760 -63.113953101250466
-63.301189155420047 -63.238976208330989 -63.114191085710189
-63.301189155420033 -63.238979172415284 -63.114393499810028
-63.301189155420047 -63.238980141079658 -63.114470702989578
-63.301189155419976 -63.238980896040843 -63.114532236510883
-63.301189155419976 -63.238981375021837 -63.114574693443146
-63.301189155420026 -63.238981640670360 -63.114599629274366
-63.301189155420069 -63.238981755562904 -63.114611422108098
-63.301189155420076 -63.238981817387860 -63.114617956634973
-63.301189155420069 -63.238981853062349 -63.114621847764802
-63.301189155420069 -63.238981876161716 -63.114624262140609
-63.301189155420154 -63.238981887864703 -63.114625511751782
-63.301189155420154 -63.238981897647939 -63.114626490067153
-63.301189155420175 -63.238981899923722 -63.114626675299114
-63.301189155420190 -63.238981898852309 -63.114626436274570
-63.301189155420147 -63.238981893543588 -63.114625633971855
-63.301189155420140 -63.238981880500681 -63.114623847097015
-63.301189155420090 -63.238981853540075 -63.114620331991048
-63.301189155420133 -63.238981802426601 -63.114614008717702
-63.301189155420097 -63.238981705365447 -63.114602657056558
-63.301189155420104 -63.238981511532586 -63.114581590582915
-63.301189155420062 -63.238981161767377 -63.114546284535074
-63.301189155420005 -63.238980496398746 -63.114484815926282
-63.301189155420026 -63.238979248485492 -63.114380585608863
-63.301189155419991 -63.238977233356565 -63.114227504583504
-63.301189155419998 -63.238973404769645 -63.113969327250445
-63.301189155419955 -63.238966190442163 -63.113547816960946
-63.301189155420005 -63.238954124940285 -63.112932573763743
-63.301189155420005 -63.238882262894975 -63.110301570884161
-63.301189155419976 -63.238683753802341 -63.105063523974003
-63.301189155419991 -63.238487473454683 -63.100998421924494
-63.301189155419891 -63.238176149198360 -63.095543851517192
-63.301189155419870 -63.235755272209616 -63.066406042953211
-63.301189155419898 -63.228360556426658 -63.006208166581281
-63.301189155419912 -63.209468193033260 -62.887934718887429
-63.301189155419920 -63.163117691830678 -62.642683322487883
-63.301189155419934 -63.036217215419938 -62.060054389198854
