0.000000000000000 0.000000000004827 0.000000000143070 0.000000000004566 0.000000000139625 0.000000000006255 0.000000000226336 0.000000000006132 0.000000000231494
0.100000000000000 0.000000000008207 0.000000000277749 0.090889446999929 0.090889447069760 -0.085706757212970 0.085706757344413 -0.002539293184272 -0.088241895738636
0.250000000000000 0.000000000008982 0.000000000353289 0.225141958942428 0.225141959110700 -0.210372031008919 0.210372031049205 -0.006566936441187 -0.216858795616589
0.500000000000000 0.000000000004657 0.000000000153458 0.437042916625937 0.437042916857983 -0.395827180234408 0.395827180314465 -0.014499489070688 -0.409347066321029
1.000000000000000 0.000000000002503 0.000000000091957 0.740410605163160 0.740410605171303 -0.653150719873135 0.653150719815920 -0.035041462909291 -0.676983913283973
2.500000000000000 0.000000000004500 0.000000000169087 0.932012009815367 0.932012009820027 -0.903146876536749 0.903146876544750 -0.079097624397745 -0.917367889941945
5.000000000000000 0.000000000011269 0.000000000550259 0.977590360798796 0.977590360799724 -0.970560181888164 0.970560181921217 -0.098045992219745 -0.974777299705290
10.000000000000000 0.000000000004076 0.000000000133110 0.993333793299028 0.993333793299199 -0.991721902473728 0.991721902480351 -0.106212824298182 -0.992761333336319
25.000000000000000 0.000000000005005 0.000000000166369 0.998796546313403 0.998796546313427 -0.998558393412013 0.998558393422181 -0.110459805347786 -0.998717468755804
50.000000000000000 0.000000000006061 0.000000000188607 0.999685674190989 0.999685674190993 -0.999627955638370 0.999627955638832 -0.111757649185470 -0.999666916744034
100.000000000000000 0.000000000006731 0.000000000331568 0.999919616371215 0.999919616371205 -0.999905418056304 0.999905418071387 -0.112384351296986 -0.999915050790828
