-13.392535192416656 -13.137581095718481 -12.821157426578850 -12.602246679892927 -12.519396056560737 -12.300414666966928 -12.220227747500504 -12.001140877190618 -11.984070400971834 -11.728878786635857
-13.392535192437983 -13.281064003741896 -13.084418284347215 -12.950515148731444 -12.850516806900853 -12.705557856463699 -12.627597180427014 -12.539687079632127 -12.484254592021337 -12.450388377294900
-13.392535192439240 -13.324520273075974 -13.193379923591511 -13.094092068780068 -13.026032158022067 -12.907515787988206 -12.849264714717897 -12.819162047800450 -12.717103227418580 -12.665959635420304
-13.392535192440388 -13.339189332541732 -13.242859201951015 -13.168273942041147 -13.112619948704136 -13.047754799620403 -12.964986328695423 -12.955035628424694 -12.906860696100582 -12.842673746666641
-13.392535192442224 -13.348385902560512 -13.281086875714561 -13.204474786121677 -13.184916064000557 -13.106659716435964 -13.075755880772249 -13.046776373593541 -12.995092030867378 -12.957848137452642
-13.392535192442653 -13.350734018801939 -13.293080119562527 -13.220463674607576 -13.205549226178826 -13.135349785062404 -13.110805995931605 -13.076942797342598 -13.036893277079482 -13.004628305844948
-13.392535192442772 -13.351790696744153 -13.299660991898110 -13.230800247073040 -13.217702169456292 -13.150834629020396 -13.138307090077515 -13.095296373655097 -13.061183677786493 -13.044957203148597
-13.392535192442907 -13.352372660813549 -13.303906157079243 -13.240790642386242 -13.223336852060369 -13.165765318866779 -13.153361499922941 -13.110444253543813 -13.082422247399702 -13.069691648440973
-13.392535192443029 -13.352759930821234 -13.307188249392594 -13.249441105472474 -13.226608177230215 -13.180585039922446 -13.162365184813329 -13.120651174015444 -13.103676976700694 -13.085458182359586
-13.392535192443129 -13.353079504235188 -13.310548764289825 -13.259547447413247 -13.230120033084402 -13.199152391979819 -13.172267104720502 -13.135454845087533 -13.131203748903644 -13.102912348809078
-13.392535192443148 -13.353161753905264 -13.311640845395972 -13.263222138704208 -13.231816078707734 -13.206319360074811 -13.178029725176605 -13.142439174448615 -13.140516683572134 -13.113578372178546
-13.392535192443200 -13.353220465548072 -13.312539385175306 -13.266594426367098 -13.233001635873098 -13.213217953320259 -13.182450202759401 -13.153349465035253 -13.145625275349332 -13.122030188460968
-13.392535192443281 -13.353256882071538 -13.313186496752419 -13.269303265388864 -13.234069586096771 -13.219017258443566 -13.187057507737535 -13.162656166102211 -13.149178056453076 -13.131608527481850
-13.392535192443340 -13.353274902581305 -13.313557898750915 -13.271100359766862 -13.234750016601311 -13.223214846061348 -13.190455023472134 -13.169682277137314 -13.151459516765748 -13.139267637111534
-13.392535192443457 -13.353285309404951 -13.313804474178932 -13.272524115875310 -13.235123191274274 -13.227023560270746 -13.192553445718643 -13.176567374152988 -13.153444862435935 -13.144272905750132
-13.392535192443566 -13.353290570877574 -13.313940376932345 -13.273396947499117 -13.235308098800560 -13.229534529416616 -13.193764782184363 -13.181256611463834 -13.154695260485827 -13.147545791763191
-13.392535192443688 -13.353293258012020 -13.314016085715121 -13.273948272818060 -13.235445228404467 -13.231310971175770 -13.194773094113614 -13.184816384976999 -13.155612977002455 -13.150490820366723
-13.392535192443814 -13.353295517980241 -13.314083459801418 -13.274492780483236 -13.235535237912282 -13.233254474854570 -13.195496325001251 -13.188962872473613 -13.156374663438340 -13.152788969388741
-13.392535192443876 -13.353296370368650 -13.314110542388514 -13.274734169610628 -13.235588193026945 -13.234208494585703 -13.196009432640947 -13.191152630015679 -13.156778958534618 -13.154702152318608
-13.392535192443997 -13.353297023795664 -13.314132574983821 -13.274954818586213 -13.235618155773325 -13.235208304436101 -13.196323348100035 -13.193695033440640 -13.157129985207298 -13.155998784863197
-13.392535192444075 -13.353297258624496 -13.314140763906645 -13.275043427073776 -13.235647730131419 -13.235627343859289 -13.196486947180018 -13.194782699093246 -13.157326716496026 -13.156694467926718
-13.392535192444104 -13.353297365440481 -13.314144495764808 -13.275083738127353 -13.235837737405337 -13.235636236915706 -13.196521197203623 -13.195248851330787 -13.157424130595514 -13.156744275705709
-13.392535192444106 -13.353297404105376 -13.314145390969422 -13.275086125587485 -13.235799189942107 -13.235631210555324 -13.196446198069857 -13.194964236358782 -13.157389436337676 -13.156200509079724
-13.392535192444136 -13.353297166830114 -13.314131137386353 -13.274866267300805 -13.235615645103804 -13.234437923519712 -13.196144418398401 -13.190757846888625 -13.156990909050570 -13.154683521090728
-13.392535192444164 -13.353296723656561 -13.314108474739882 -13.274583810682207 -13.235570082793071 -13.233082260637973 -13.195574072122429 -13.187442572795675 -13.156392538223070 -13.152298850859722
-13.392535192444191 -13.353295407727407 -13.314049987423585 -13.273980824914107 -13.235499071847933 -13.230670927931477 -13.194815543619468 -13.182096506097491 -13.155641501171761 -13.149538950963972
-13.392535192444203 -13.353292679699079 -13.313945087995117 -13.273086238855148 -13.235356227547863 -13.227644625744961 -13.193557509489320 -13.176034299506501 -13.154494069510486 -13.145599008477220
-13.392535192444214 -13.353283002913551 -13.313644958574411 -13.271048503268354 -13.234870871004059 -13.221793759003692 -13.190436050788728 -13.165112441950946 -13.150632083281737 -13.137814368144271
-13.392535192444265 -13.353268179569310 -13.313265338039903 -13.268948701409194 -13.234260036927248 -13.216538488980191 -13.187189728866969 -13.156002123235524 -13.147316896631931 -13.130399571437712
-13.392535192444592 -13.353225252136831 -13.312411960590312 -13.265286438170813 -13.232827041326788 -13.208849738873056 -13.180729136951232 -13.144097370003017 -13.142726155520535 -13.116738494669772
-13.392535192444763 -13.353153280556702 -13.311261322614730 -13.261087431242446 -13.230934028267987 -13.200549541245442 -13.173592802266054 -13.136620883972009 -13.130996905990264 -13.103046382717794
-13.392535192444894 -13.353006604937406 -13.309431326552168 -13.255686114431850 -13.226977664992271 -13.190641004035124 -13.161379828329197 -13.126148719921119 -13.115398565334296 -13.081185952514014
-13.392535192444953 -13.352372744327644 -13.303430539156786 -13.239509535282227 -13.221801748231629 -13.163913910617868 -13.145615597817555 -13.112003824905923 -13.076717152883733 -13.053883525253216
-13.392535192444964 -13.351523172372767 -13.297375535133902 -13.224212885728843 -13.212754147245695 -13.136421063569381 -13.125240243815309 -13.081536403128950 -13.035503551365634 -13.023521529872099
-13.392535192444974 -13.347921912117016 -13.278281150845682 -13.202732886416676 -13.180716533457728 -13.102568101768499 -13.068680300511407 -13.049283075745922 -12.985910352756372 -12.947115580841837
-13.392535192444958 -13.344027572508756 -13.261461244735996 -13.171507863587218 -13.147294652372397 -13.044631260385305 -13.014704310533979 -12.974802073116537 -12.898997038683234 -12.874471107400774
-13.392535192444962 -13.328182548217328 -13.209449357543175 -13.107600275658971 -13.052667774182124 -12.950120206040317 -12.877420707256462 -12.832112980856028 -12.774674608622558 -12.734062192199987
-13.392535192444971 -13.282591270517832 -13.094374855200188 -12.958987844536708 -12.867343089088919 -12.731956057195646 -12.645263179203736 -12.543739700199659 -12.509876138416306 -12.474385930456430
-13.392535192444971 -13.137604108850795 -12.821267253865853 -12.602149992452871 -12.519442323759272 -12.300325062346031 -12.220211464503738 -12.001094203090235 -11.983988207361749 -11.729057123765729
-13.392535192444969 -13.137604108850800 -12.821267253865825 -12.602149992452830 -12.519442323759259 -12.300325062345998 -12.220211464503720 -12.001094203090222 -11.983988207361728 -11.729057123765728
-13.392535192444969 -13.282591270517832 -13.094374855200121 -12.958987844536678 -12.867343089088948 -12.731956057195708 -12.645263179203736 -12.543739700209372 -12.509876138540168 -12.474385931089520
