-19.008288985859025 -18.942415954480261 -18.698423215830445 -18.632598791074276 -18.376168737764999 -18.310432275832799 -18.110405987971937 -18.066354329424389 -18.044606661808505 -18.000666300347238
-19.008289020172313 -18.974423760488776 -18.844483208396927 -18.810402652238107 -18.643190978627249 -18.608309454739981 -18.478465861527368 -18.442742789908809 -18.414019549030954 -18.378824109950838
-19.008289020191693 -18.986434306308627 -18.906427745862146 -18.880136144027933 -18.776082952555562 -18.737254443766684 -18.659710185815964 -18.611736919416224 -18.611272978020832 -18.565396296062016
-19.008289020277147 -18.991813908173743 -18.938211299076450 -18.915870284042494 -18.850769149532415 -18.814957325066473 -18.762285947097457 -18.735882741274523 -18.718540274143571 -18.690239750218609
-19.008289020535766 -18.993440300028762 -18.949767958947554 -18.930696633271214 -18.880662700094639 -18.850821946719336 -18.809081100964860 -18.789660358098502 -18.771245507008938 -18.750113546361760
-19.008289020652729 -18.993781532702798 -18.952517976184392 -18.935215967358786 -18.888231371677957 -18.862941325478225 -18.821236603028893 -18.803916029471186 -18.791539182696575 -18.771730634466110
-19.008289020821518 -18.994097710058650 -18.955243299322067 -18.938910693031399 -18.895975964940295 -18.873120730326537 -18.834431777615201 -18.818813323488676 -18.807423120854523 -18.790452916893464
-19.008289020945501 -18.994287202161662 -18.956977396621646 -18.940914161385649 -18.901047439218363 -18.878730270281096 -18.842717180331576 -18.828801266436038 -18.817233112765269 -18.800605594613643
-19.008289021147743 -18.994493113692485 -18.958930202698863 -18.943379268212333 -18.906739242508806 -18.885818672023362 -18.851701939599369 -18.839833927790998 -18.828346517460840 -18.813685484817714
-19.008289021341923 -18.994628703674870 -18.960296287660512 -18.945266542656203 -18.910833013227446 -18.891305227515051 -18.857760157847334 -18.847817979864132 -18.835973488378901 -18.824059043778117
-19.008289021599381 -18.994757419364316 -18.961644654556743 -18.947167777333906 -18.914893315914757 -18.897045621585484 -18.863835889911734 -18.855652743571888 -18.844403478665807 -18.834607954870332
-19.008289021923204 -18.994878401549631 -18.962995949370299 -18.948667538834851 -18.919072714189753 -18.901459635819215 -18.869214490096454 -18.863813860133934 -18.850018313531830 -18.843012811529384
-19.008289022225252 -18.994954549736509 -18.963901797061570 -18.949714306380613 -18.921966131906920 -18.904749337398883 -18.873697664344196 -18.869574769101444 -18.855269692276323 -18.849249673158827
-19.008289022628350 -18.995034698968414 -18.964927134613600 -18.950624881498491 -18.925386684076013 -18.907498594469853 -18.878249864285944 -18.876535476736848 -18.858792876812270 -18.854705753057839
-19.008289022895923 -18.995072959652671 -18.965438395038731 -18.951466127316024 -18.927128149716843 -18.910375017600703 -18.881082535013437 -18.880086224025526 -18.862943843546290 -18.860299620450292
-19.008289023283204 -18.995111650304764 -18.965965816130371 -18.952183391364624 -18.928924954910471 -18.912793603551471 -18.883808465470111 -18.883715191162427 -18.866575696749702 -18.864925960307602
-19.008289023777266 -18.995155060254369 -18.966591220100653 -18.953042510473363 -18.931117929490263 -18.915796400460476 -18.888139352741543 -18.886974808130926 -18.870866193136337 -18.870688036720839
-19.008289024049866 -18.995172270883071 -18.966851692729790 -18.953353942740687 -18.932066793213103 -18.916930929110816 -18.890105367372453 -18.888599696581565 -18.873028326895664 -18.872712509118767
-19.008289024616555 -18.995197693025819 -18.967241744169197 -18.953965708094280 -18.933495075792852 -18.919287912881469 -18.893056818234161 -18.890778920596972 -18.877742588024862 -18.876157559497305
-19.008289025516262 -18.995231317725153 -18.967793669999732 -18.954445068514701 -18.935614358168781 -18.920919280899621 -18.897484426361178 -18.893611384835776 -18.881033787197968 -18.878341286493590
-19.008289025998554 -18.995245800773674 -18.968051558596699 -18.954703040770230 -18.936679132765271 -18.921893470197201 -18.899829995323650 -18.895149360369359 -18.883043510606068 -18.879736684398651
-19.008289026450605 -18.995255342477687 -18.968223360370043 -18.954986796511726 -18.937393278910587 -18.923138722635105 -18.901371001627833 -18.896213987194283 -18.885701184841814 -18.881535293736661
-19.008289026988024 -18.995266758322703 -18.968443009736536 -18.955245688605149 -18.938363817912339 -18.924229618594055 -18.903557277189396 -18.897440974324237 -18.888048314456956 -18.882893765248735
-19.008289027418293 -18.995273898338819 -18.968584899096356 -18.955413229395432 -18.939014681264425 -18.924977124468050 -18.905053154667190 -18.898456049148226 -18.889665996895161 -18.884049072683446
-19.008289027899011 -18.995280259957863 -18.968715014327927 -18.955573673985054 -18.939634309483392 -18.925719304388139 -18.906509915058308 -18.899316841841795 -18.891309168649737 -18.885062519955262
-19.008289028336833 -18.995285368847590 -18.968822436696961 -18.955721295559268 -18.940161071182096 -18.926456405436614 -18.907753981473117 -18.900106939664155 -18.892976977199435 -18.886146737319965
-19.008289028867512 -18.995290627610796 -18.968936475464663 -18.955861411378834 -18.940742789212234 -18.927157211439091 -18.909152255393899 -18.900871375697598 -18.894572496821709 -18.887069386224525
-19.008289029336375 -18.995294630926480 -18.969027595369948 -18.955961550656543 -18.941238590774439 -18.927666731092895 -18.910402854009785 -18.901568894757993 -18.895721353570789 -18.887782175735843
-19.008289029758323 -18.995297479982121 -18.969093286209858 -18.956058689949167 -18.941603962388363 -18.928228411502957 -18.911301720208783 -18.902061135721659 -18.897029305368907 -18.888540772654903
-19.008289030042853 -18.995299184542510 -18.969133767889787 -18.956114292790573 -18.941836945143976 -18.928560939121436 -18.911856861496005 -18.902411495394446 -18.897793710290337 -18.889029819838182
